Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
8/30/19,208.740005,120.370003,364.089996,119,46.810001,117.720001,137.259995,67.93,203.910004,227.910004,135.529999,47.41,128.360001,128.360001,55.040001,217.970001,161.720001,86.470001,137.860001,84.5,35.549999,120.230003,146.960007,234,130.240005,180.820007,58.16,51.189999,114.260002,68.480003
9/3/19,205.699997,117.599998,354.420013,117.029999,46.5,116.269997,136.309998,67.449997,198.970001,224.070007,134.100006,46.98,128.740005,128.740005,55.299999,217.130005,158.639999,86.650002,136.039993,84.669998,36.119999,121.360001,147.570007,230.619995,128.970001,179.199997,58.040001,50.43,114.639999,68.559998
9/4/19,209.190002,118.400002,356.529999,119.099998,47.32,117.25,137.889999,68.480003,201.729996,224.149994,136.320007,48.919998,128.860001,128.860001,55.77,218.5,160.070007,86.050003,137.630005,86.349998,35.830002,123.209999,150.160004,226.729996,131.050003,181.770004,58.18,51.43,115.910004,69.290001
9/5/19,213.279999,120.669998,360.299988,122.989998,48.419998,117.639999,138.839996,68.940002,207.050003,228.149994,140.970001,50.099998,128.580002,128.580002,55.119999,219.490005,164.229996,86.099998,140.050003,88.419998,36.34,122.760002,151.740005,229.589996,133.029999,184.729996,58.59,52.330002,115.440002,70.269997
9/6/19,213.259995,120.190002,363,122.699997,48.84,118.260002,139.550003,69.220001,207.210007,231.130005,140.570007,50.919998,128.210007,128.210007,55.23,220.029999,163.940002,86.57,139.100006,88.690002,36.5,122.870003,152.839996,229,133.690002,185.740005,59.060001,52.560001,114.730003,70.93
9/9/19,214.169998,119.919998,358.779999,127.25,48.580002,119.389999,138.830002,70.510002,211.979996,232.869995,142.600006,51.59,126.949997,126.949997,54.52,217.259995,165.940002,83.470001,137.520004,88.669998,36.830002,122.169998,149.229996,230.679993,134.110001,181.550003,58.66,55.59,116.330002,71.489998
9/10/19,216.699997,117.309998,369.48999,130.289993,49.209999,121.849998,135.789993,71.400002,215.630005,233,145.050003,51.82,129.550003,129.550003,54.400002,209.679993,168.860001,81.690002,136.080002,86.830002,37.380001,119.879997,146.570007,232.460007,133.910004,176.350006,59.709999,56.880001,116.050003,72.07
9/11/19,223.589996,118,382.940002,133.089996,50.029999,121.279999,136.190002,71.550003,216.800003,232.660004,143.600006,52.790001,131.169998,131.169998,54.77,210.199997,168.080002,82.919998,136.119995,86.75,37.41,121.269997,146.229996,234.210007,135.949997,174.979996,60.130001,58.060001,116.019997,71.93
9/12/19,223.089996,119.019997,375.630005,131.75,49.93,121.419998,137.5,71.290001,218.740005,233.800003,143.619995,53.009998,130.429993,130.429993,55.110001,212.149994,170.580002,83.309998,137.520004,87.669998,37.279999,122.769997,148.300003,230.100006,137.460007,177.979996,60.43,55.560001,116.919998,71.980003
9/13/19,218.75,119.199997,379.76001,133.779999,50.029999,121.5,138.020004,73.540001,219.899994,233.979996,143.669998,52.540001,130.779999,130.779999,54.259998,209.809998,171.440002,82.610001,137.320007,87.32,36.91,122.120003,146.309998,233.610001,138.059998,177.270004,59.959999,55.990002,117.43,72.639999
9/16/19,219.899994,117.639999,378.850006,133.149994,49.959999,124.120003,135.800003,72.139999,217.220001,230.990005,142.479996,52.200001,129.539993,129.539993,53.959999,207.399994,169.669998,82.029999,136.330002,87.269997,36.830002,119.75,146.339996,234.429993,138.080002,176.110001,59.5,55.34,115.57,73.730003
9/17/19,220.699997,119.050003,384.200012,132.169998,49.41,123.889999,136.309998,71.25,215.910004,230.210007,142.199997,51.950001,129.669998,129.669998,54.240002,209.850006,168.070007,82.510002,137.389999,87.589996,36.5,121.160004,147.25,232.520004,137.210007,176.449997,59.869999,54.84,116.510002,73.169998
9/18/19,222.770004,118.739998,386.410004,131.070007,49.34,124.18,136.800003,71.989998,217.080002,230.830002,142.220001,51.740002,130.410004,130.410004,54.23,210.429993,167.440002,83.019997,138.520004,88.080002,36.380001,121.410004,146.470001,230.610001,137.660004,175.289993,59.93,54.41,117.160004,72.82
9/19/19,220.960007,117.790001,384.440002,130.119995,49.189999,123.660004,133.300003,71.059998,215.229996,228.119995,142.970001,51.57,130.110001,130.110001,54.52,210.520004,167.070007,83.970001,141.070007,87.699997,36.509998,121.900002,146.940002,232.850006,137.529999,175.960007,59.98,54.57,117.110001,72.330002
9/20/19,217.729996,116.800003,379.390015,128.160004,49.599998,124.32,132.270004,71.599998,213.740005,224.669998,141.880005,50.720001,131.649994,131.649994,53.91,209.389999,166.759995,85.160004,139.440002,86.68,36.689999,122.239998,146.279999,232.889999,135.570007,174.059998,60.290001,55,116.980003,72.080002
9/23/19,218.720001,118.239998,377.029999,128.419998,49.419998,124.900002,132.460007,70.919998,213.460007,226.25,142.070007,50.900002,131.740005,131.740005,54.139999,211.539993,166.759995,84.360001,139.139999,87.690002,36.240002,123.220001,146.539993,228.770004,135.669998,174.910004,60.209999,54.32,117.620003,72.129997
9/24/19,217.679993,118.169998,381.649994,125.989998,49.119999,123.739998,131.970001,70.32,207.75,225.410004,141.679993,49.82,131.550003,131.550003,54.299999,212.020004,164.740005,83.599998,137.380005,87.18,36.009998,123.610001,146.75,225,135.479996,174.479996,60.509998,53.630001,118.400002,71.139999
9/25/19,221.029999,119.120003,386.200012,126.610001,49.610001,123.510002,133.089996,70.910004,210.029999,228.100006,143.160004,51.02,130.990005,130.990005,54.169998,212.630005,164,83.099998,139.360001,90.809998,35.900002,123.019997,146.850006,222.169998,136.830002,175.279999,60.27,54.360001,118.470001,71.349998
9/26/19,219.889999,118.910004,386.890015,126.389999,48.830002,120.160004,131.270004,70.099998,208.220001,229.789993,143.550003,50.919998,128.850006,128.850006,54.389999,212.600006,163.830002,83.879997,139.539993,92.169998,35.779999,124.309998,148.100006,215.479996,137.529999,175.649994,60.439999,54.080002,118.300003,70.970001
9/27/19,218.820007,118.589996,382.859985,126.589996,48.84,118.599998,129.960007,70.25,208.970001,229.860001,143.240005,50.779999,128.600006,128.600006,54.310001,213.160004,164.529999,82.910004,137.729996,92.309998,36.220001,124.57,148,215.259995,136.389999,174,60.299999,54.41,118.449997,71.480003
9/30/19,223.970001,118.279999,380.470001,126.309998,49.41,118.599998,130.320007,71.309998,207.229996,232.020004,145.419998,51.529999,129.380005,129.380005,54.439999,214.710007,164.399994,84.18,139.029999,93.919998,35.93,124.379997,148.690002,217.320007,136.520004,172.009995,60.360001,55.310001,118.68,70.610001
10/1/19,224.589996,116.699997,374.940002,122.370003,47.740002,116.010002,129.550003,67.949997,202.690002,231.080002,143.660004,50.759998,129.990005,129.990005,54.650002,209.020004,158.380005,83.610001,137.070007,92.279999,35.43,123.849998,145.550003,217.210007,133.789993,174.289993,59.849998,54.700001,117.849998,68.949997
10/2/19,218.960007,112.860001,367.359985,119.959999,46.560001,112.290001,129.139999,67.239998,198.25,225.550003,141.690002,49.389999,132,132,53.080002,206.270004,155.649994,81.620003,134.649994,91.489998,34.700001,121.080002,142.389999,216.75,130.470001,169.830002,58.91,52.830002,116.120003,67.150002
10/3/19,220.820007,112.550003,372.070007,120.040001,47.060001,113.150002,128.149994,68.120003,197.240005,226.809998,142.020004,50.029999,131.190002,131.190002,53.84,210.029999,155.229996,82.739998,136.279999,92.220001,35.450001,121.739998,141.729996,215.360001,131.210007,172.869995,59.009998,52.599998,116.309998,67.980003
10/4/19,227.009995,114.410004,375.700012,121.040001,47.52,113.849998,130.270004,68.150002,200.800003,227.929993,142.990005,50.919998,133.660004,133.660004,54.540001,211.690002,155.820007,85,138.119995,93.07,35.93,124,144.960007,219.800003,133.210007,175.979996,59.900002,52.970001,118.160004,68.970001
10/7/19,227.059998,113.650002,376.540009,120.25,47.77,113.260002,130.899994,66.699997,200.399994,226.740005,141.279999,50.619999,133.160004,133.160004,53.869999,211.919998,153.520004,84.389999,137.119995,93.169998,35.830002,122.839996,143.149994,221.240005,132.690002,174.899994,60.25,52.759998,117.230003,68.019997
10/8/19,224.399994,112.540001,374.100006,117.970001,46.389999,111.709999,128.470001,64.919998,197.369995,226.669998,138.380005,49.73,131.839996,131.839996,53.580002,211.110001,150.740005,83.290001,135.669998,91.75,35.43,120.93,140.630005,220.110001,130.789993,172.419998,59.720001,52.09,117.580002,66.699997
10/9/19,227.029999,113.919998,374.959991,119.440002,46.84,113.139999,129.330002,64.809998,196.850006,228.940002,139.669998,50.48,129.220001,129.220001,53.830002,212.830002,150.990005,84.18,138.240005,92.519997,35.689999,121.980003,141.300003,222.080002,131.960007,174.880005,59.220001,52.080002,118.93,67.440002
10/10/19,230.089996,115.019997,371,122.690002,46.150002,114.589996,129.339996,63.139999,199.869995,231.610001,141.130005,51.110001,129.059998,129.059998,53.66,211.759995,152.309998,83.760002,139.100006,93,35.790001,121.940002,141.559998,223.729996,133.919998,174.880005,59.830002,52.93,119.610001,68.25
10/11/19,236.210007,116.400002,374.920013,128.399994,46.560001,116.150002,130.020004,65.160004,204.679993,234.660004,142.759995,52.09,131.330002,131.330002,53.299999,209.020004,158.100006,84.339996,139.679993,93.879997,36.110001,121.089996,142.600006,222.070007,136.149994,177.059998,59.93,53.990002,120.239998,68.980003
10/14/19,235.869995,116.389999,373.179993,128.380005,46.049999,116.18,129.699997,64.800003,205.820007,234.179993,142.039993,51.639999,130.720001,130.720001,53.299999,208.380005,160.509995,84.690002,139.550003,94.879997,36.299999,120.050003,143.110001,220.589996,135.919998,177.360001,59.599998,53.669998,119.169998,69.18
10/15/19,235.320007,117.589996,370.959991,131.029999,46.360001,116.309998,129.759995,65.559998,206.460007,235.619995,143,52.650002,132.839996,132.839996,53.509998,207.220001,162.979996,85.040001,141.570007,94.790001,36.5,117.199997,143.309998,238.589996,136.149994,178.75,60.549999,54.52,119.529999,69.419998
10/16/19,234.369995,117.410004,372.429993,130.190002,46.790001,115.110001,130.860001,66.610001,207.419998,235.899994,142.110001,52.450001,135.169998,135.169998,53.490002,208.300003,162.179993,84.449997,140.410004,94.879997,36.34,117.529999,142.570007,236.990005,136.710007,177.869995,60.290001,54.66,119.419998,68.230003
10/17/19,235.279999,119.099998,369.059998,132.070007,47.029999,115.349998,132.369995,66.230003,206.460007,236.770004,134.259995,51.860001,136.169998,136.169998,53.790001,206.850006,163.539993,83.800003,139.690002,95.559998,36.459999,116.629997,140.479996,243.669998,138.169998,177.940002,60.41,55.939999,119.839996,68.139999
10/18/19,236.410004,116.760002,344,130.710007,46.709999,114.739998,130.889999,65.529999,206.520004,237.929993,134.089996,51.360001,127.699997,127.699997,54.779999,208.5,163.100006,84.68,137.410004,96.099998,36.459999,117.470001,141.360001,245.339996,136.800003,175.710007,61.049999,55.299999,119.139999,67.610001
10/21/19,240.509995,119.050003,331.059998,132.229996,47.389999,116.610001,130.259995,65.940002,209.25,236.699997,132.580002,52.130001,128.020004,128.020004,54.23,209.850006,165.940002,84.519997,138.429993,96.220001,36.459999,119.080002,141.910004,243.919998,138.350006,176.429993,60.75,54.59,119.739998,68.739998
10/22/19,239.960007,118.610001,337,133.690002,47.549999,117.800003,132.399994,65.870003,209.600006,237.199997,133.960007,52.009998,129.199997,129.199997,53.849998,199.270004,167.539993,81.300003,136.369995,95.599998,36.43,122.18,130.149994,249.479996,141.410004,170.860001,60.77,55.32,119.580002,69.089996
10/23/19,243.179993,116.489998,340.5,135.339996,47.049999,117.980003,131.130005,66.639999,211.320007,234.669998,134.380005,51.720001,129.899994,129.899994,54.639999,199.210007,168.759995,82.870003,137.240005,92.32,36.77,123,132.160004,247.800003,139.910004,171.320007,60.880001,54.560001,119.349998,69.75
10/24/19,243.580002,116.410004,344.549988,133.850006,46.41,117.580002,130.259995,66.260002,211.050003,233.889999,134.070007,52.23,127.5,127.5,54.610001,196.020004,161.889999,82.580002,139.940002,91.5,36.389999,124.790001,131.429993,244.509995,143.440002,176.160004,60.580002,54.450001,119.099998,69.089996
10/25/19,246.580002,118.260002,339.829987,139.729996,46.900002,118.669998,130.899994,66.849998,214.229996,234.380005,135.440002,56.459999,128.350006,128.350006,53.75,194.610001,166.089996,82.260002,140.729996,90.919998,36.77,123.25,130.429993,244.910004,142.960007,177.850006,60.369999,55.419998,119.040001,69.25
10/28/19,249.050003,118.580002,340.880005,140.059998,47.169998,118.480003,130.529999,67.589996,217.75,236.800003,135.970001,56.759998,129.179993,129.179993,53.57,191.779999,169.059998,82.199997,144.190002,90.849998,37.279999,123.480003,129.300003,247.050003,143.039993,179.839996,60.18,55.799999,119.220001,68.639999
10/29/19,243.289993,117.419998,348.929993,141.330002,47.240002,118.129997,129.479996,67.339996,217.639999,234.139999,133.820007,56.34,129.119995,129.119995,53.41,192.619995,168.809998,85.099998,142.830002,89.279999,38.209999,123.599998,128.929993,252.289993,142,177.630005,60.189999,56.27,117.150002,68.440002
10/30/19,243.259995,118.07,346.059998,140.339996,47.560001,116.360001,129.600006,65.589996,215.809998,236.240005,135.25,56.599998,132.839996,132.839996,53.939999,196.889999,168.369995,86.220001,144.610001,90.190002,38.48,124.940002,129.779999,254.800003,143.839996,179.25,60.82,55.860001,118.099998,67.720001
10/31/19,248.759995,117.279999,339.910004,137.800003,47.509998,116.139999,129.919998,65.910004,213.380005,234.580002,133.729996,56.529999,132.039993,132.039993,54.43,196.699997,164.990005,86.660004,143.369995,89.550003,38.369999,124.510002,131.059998,252.699997,143.580002,178.860001,60.470001,54.779999,117.260002,67.57
11/1/19,255.820007,119.139999,345.190002,144.490005,47.029999,116.209999,132.75,69.639999,217.389999,237.339996,135.529999,56.509998,131.199997,131.199997,53.900002,193.940002,170.089996,84.940002,143.720001,89.18,38.389999,123.870003,130.720001,252.210007,146.679993,180.929993,60.369999,57.380001,117.620003,69.599998
11/4/19,257.5,119.620003,351.089996,146.919998,47.48,121.57,132.919998,71.300003,219.869995,234.919998,137.669998,57.610001,130.229996,130.229996,53.139999,188.660004,174.899994,83.900002,144.550003,89.860001,38.029999,119.07,130.199997,251.25,147.509995,178.949997,59.869999,59.650002,117.57,71.669998
11/5/19,257.130005,118.769997,358.290009,146.369995,47.759998,121.940002,131.449997,72.379997,218.639999,232.199997,137.889999,57.549999,130.419998,130.419998,52.419998,192.179993,175.270004,82.919998,144.460007,89.879997,37.48,118.900002,131.270004,250.300003,147.850006,176.369995,59.5,61.209999,118.860001,73.089996
11/6/19,257.23999,119.690002,354.190002,145.490005,48.27,119.900002,131.270004,70.330002,218.419998,234.009995,138.779999,57.599998,130.960007,130.960007,52.799999,194.179993,174,83.25,144.059998,89.480003,37.610001,120.32,132.350006,250.520004,148.309998,176.770004,60.130001,59.490002,119.5,71.489998
11/7/19,259.429993,121.279999,357.309998,147.009995,48.419998,121.889999,132.960007,71.610001,223.289993,232.940002,137.690002,58.049999,131.429993,131.429993,52.290001,193.080002,174.520004,82.879997,144.259995,90.400002,36.91,119.620003,133.009995,256.459991,148.729996,178.429993,60.529999,58.669998,120.230003,73.010002
11/8/19,260.140015,121.470001,351,148.160004,48.830002,120.93,137.960007,71.129997,222.910004,232.839996,137.610001,58.27,133,133,52.209999,193.610001,173.149994,83.589996,145.960007,89.809998,37.049999,119.699997,133.289993,256.970001,148.880005,178.970001,59.349998,59.240002,119.440002,70.769997
11/11/19,262.200012,120.900002,366.959991,148,48.099998,120.809998,136.740005,72.18,219.029999,231.800003,135.470001,58.349998,131.979996,131.979996,51.84,192.639999,170.110001,83.279999,146.110001,90.050003,36.93,119.330002,133.539993,254.089996,148.220001,179.539993,59.610001,62.25,119.040001,70.339996
11/12/19,261.959991,120.889999,362.880005,146.339996,48.369999,120.959999,138.580002,72.599998,220.410004,233.119995,135.589996,58.200001,131.350006,131.350006,51.709999,193.279999,170.839996,84.120003,147.070007,89.5,36.970001,119.269997,133.350006,255.25,148.389999,179.740005,59.32,62.720001,119.120003,69.370003
11/13/19,264.470001,120.260002,362.5,144.490005,48.459999,122.279999,148.720001,69.949997,219.320007,234.800003,134.479996,57.889999,131.270004,131.270004,52.41,195,170.550003,84.82,147.309998,91.290001,36.599998,120.650002,134.130005,253.570007,148.309998,179.410004,59.41,62.25,120.980003,68.800003
11/14/19,262.640015,120.93,367.440002,143.440002,44.91,121.959999,147.149994,70,219.429993,236.550003,134,57.810001,130.960007,130.960007,52.630001,194,170.929993,84.550003,148.059998,91.269997,36.549999,120.5,133.949997,255.830002,148.110001,179.75,59.34,61.939999,120.650002,68.5
11/15/19,265.76001,120.760002,371.679993,145.309998,45.09,120.639999,144.669998,67.639999,220.25,237.289993,134.399994,57.959999,134.940002,134.940002,52.669998,193.970001,171.880005,84.900002,149.970001,93.040001,37.279999,120.540001,133.570007,269.399994,149.360001,179.770004,59.509998,62.139999,118.870003,69.190002
11/18/19,267.100006,119.660004,369.459991,143.589996,45.150002,118.550003,147.649994,66.849998,219.729996,238.850006,134.309998,58.25,134.830002,134.830002,53.029999,194.279999,170.539993,84.129997,150.339996,94.18,37.220001,121.889999,134.289993,272.929993,149.110001,179.660004,59.439999,61.939999,120.25,68.519997
11/19/19,266.290009,120,367,143.179993,45.470001,116.449997,148.380005,66.010002,220.039993,225.860001,134.520004,58.349998,134.820007,134.820007,53.080002,193.440002,170.679993,84.650002,150.389999,93.610001,37.66,121.419998,135.460007,274.230011,148.369995,182.770004,59.5,61.450001,119.889999,67.82
11/20/19,263.190002,119.300003,370.910004,141.520004,45.080002,117.339996,146.929993,65.050003,217.910004,220.899994,133.199997,57.900002,135.940002,135.940002,53.220001,194.130005,167.770004,85.269997,149.619995,93.050003,37.049999,122.290001,135.429993,275.559998,146.649994,181.660004,59.48,61.34,119.129997,68.029999
11/21/19,262.01001,118.800003,366.440002,143.360001,44.84,118.769997,146.899994,65.690002,218.229996,218.539993,133.839996,58.220001,136.440002,136.440002,52.959999,192.350006,165.139999,85.459999,149.479996,92.160004,37.740002,120.339996,134.690002,276.549988,147.300003,179.889999,59.610001,60.619999,119.860001,69.669998
11/22/19,261.779999,119.059998,371.339996,143.880005,44.849998,118.629997,148.289993,65.830002,220.279999,218.029999,134.339996,57.610001,138.070007,138.070007,53.029999,193.139999,167.600006,85.449997,149.589996,93.339996,38.330002,120.290001,135.130005,276.839996,147.699997,179.470001,59.75,60.599998,119.360001,69.370003
11/25/19,266.369995,120.599998,373.130005,146.419998,45.450001,118.379997,149.690002,65.199997,222.75,218.399994,135.970001,58.810001,137.179993,137.179993,53.220001,191.889999,170.240005,85.699997,151.229996,92.900002,38.68,120.510002,135.029999,282.670013,147.520004,180.970001,59.380001,60.669998,118.919998,68.910004
11/26/19,264.290009,119.790001,373.51001,146.089996,45.310001,117.790001,151.639999,65.07,222.449997,220.759995,135.089996,58.900002,137.169998,137.169998,53.900002,194.009995,169.229996,87.339996,152.029999,93.330002,38.290001,122.260002,136.679993,281.399994,148.119995,182.550003,59.889999,59.630001,119.190002,68.739998
11/27/19,267.839996,120.330002,368,145.690002,45.240002,118.07,151.479996,65.610001,222.949997,223,133.770004,58.509998,137.75,137.75,53.950001,196.300003,170.610001,87.610001,152.320007,94.139999,38.630001,121.760002,136.839996,280.670013,148.820007,184.369995,60.099998,60.110001,118.760002,68.699997
11/29/19,267.25,120.120003,366.179993,144.729996,45.310001,117.129997,151.580002,64.809998,221.350006,220.509995,134.449997,58.049999,137.490005,137.490005,53.400002,194.479996,169.770004,87.18,151.380005,93.489998,38.52,122.059998,136.720001,279.869995,148.339996,184.509995,60.240002,59.599998,119.089996,68.129997
12/2/19,264.160004,117.260002,355.179993,142.960007,44.700001,116.800003,150.619995,64.860001,217.639999,217.619995,132.910004,57.66,137.360001,137.360001,53.75,195.179993,168.270004,87.040001,149.550003,93.559998,38.290001,122.720001,135.259995,279.660004,144.990005,181.789993,59.959999,59.27,119.279999,68.419998
12/3/19,259.450012,116.57,352.079987,140.059998,44.279999,115.889999,148.580002,62.57,212.240005,214,132.119995,56.07,137.160004,137.160004,53.799999,193.119995,165.169998,87.379997,149.309998,92.459999,38.049999,122.949997,134.619995,276.899994,143.729996,181.899994,60.139999,58.990002,118.669998,67.879997
12/4/19,261.73999,117.940002,348.839996,140.119995,43.889999,116.940002,148.279999,62.77,215.940002,214.100006,131.990005,56.02,139.380005,139.380005,54.290001,194.309998,167.139999,88.669998,149.850006,93.720001,38.139999,124.529999,135.169998,279.320007,144.520004,180.600006,60.529999,58.91,118.690002,68.650002
12/5/19,265.579987,118.279999,345.679993,141.050003,43.52,116.330002,147.440002,61.990002,217.139999,213,131.910004,56.080002,139.559998,139.559998,54.189999,194.210007,164.369995,88.75,149.929993,95.790001,38.029999,124.620003,134.309998,282,145.259995,181.889999,60.82,59.099998,118.660004,68.410004
12/6/19,270.709991,120.610001,354.089996,142.720001,43.84,118.010002,147.660004,63.59,224.610001,214.279999,133.220001,56.810001,140.380005,140.380005,54.419998,195.350006,171.470001,88.849998,151.75,97,38.290001,124.190002,135.720001,280.190002,146.990005,182.169998,61.189999,58.630001,119.779999,69.510002
12/9/19,266.920013,120.459999,351.209991,142.830002,43.900002,117.300003,146.210007,63.84,221.809998,216.529999,133.919998,56.529999,140.5,140.5,54.07,194.679993,169.830002,88.720001,151.360001,96.629997,38.32,124.870003,135.449997,277.540009,146.220001,182.919998,61.009998,58.709999,119.360001,69.660004
12/10/19,268.480011,120.900002,347.899994,142.869995,44.099998,117.889999,146.100006,64.040001,221.880005,215.899994,133.910004,56.59,139.990005,139.990005,53.77,194.949997,167.660004,89.099998,151.130005,97.010002,38.48,124.269997,135.539993,279.519989,145.369995,182.259995,61.23,58.41,119.139999,69.059998
12/11/19,270.769989,120.639999,350,144,44.279999,116.230003,147.589996,64.330002,221.190002,212,133.759995,57.07,140.979996,140.979996,53.950001,194.720001,168.740005,88.980003,151.699997,97.18,38.220001,124.660004,134.630005,280.5,147.270004,182.009995,61.080002,58.009998,119,68.959999
12/12/19,271.459991,122.639999,346.290009,146.779999,45.669998,118.809998,147.759995,66.190002,226.050003,212.039993,135.320007,57.549999,141.339996,141.339996,54.139999,196.309998,168.559998,89.57,153.240005,97.720001,38.540001,124.57,135.610001,283.609985,149.410004,182.639999,61.169998,58.580002,119.760002,70.339996
12/13/19,275.149994,124.720001,341.670013,145.529999,45.299999,117.959999,146.380005,64.800003,225,214.080002,134.210007,57.790001,141.380005,141.380005,54.419998,197.119995,168.789993,89.190002,154.529999,97.769997,38.330002,125.470001,135.660004,285.480011,149.070007,185.139999,60.810001,57.880001,120.290001,69.230003
12/16/19,279.859985,123.68,327,145.360001,45.98,119.360001,148.460007,64.889999,228.039993,215.529999,134.130005,57.700001,141.789993,141.789993,54.419998,197.880005,170.75,89.290001,155.529999,98.809998,39.139999,125.559998,136.179993,292.029999,149.460007,186.240005,61.23,57.799999,120.540001,70
12/17/19,280.410004,124.949997,327,146.369995,46.439999,118.599998,147.729996,64.220001,231.149994,217.720001,134.220001,57.299999,143.559998,143.559998,54.419998,196.520004,169.929993,89.019997,154.690002,99.650002,38.900002,125.309998,136.990005,290.470001,148.619995,185.520004,61.490002,57.09,121.279999,69.68
12/18/19,279.73999,124.260002,330.679993,147.119995,46.639999,118.550003,146.259995,63.91,230.449997,218,134.410004,57.169998,143.190002,143.190002,53.91,195.630005,169.029999,89.620003,154.369995,100.57,38.889999,124.010002,135.669998,292.899994,147.710007,184.899994,60.860001,57.200001,119.860001,69.870003
12/19/19,280.019989,124.830002,333.5,145.020004,47.880001,118.129997,146.149994,63.950001,229.940002,220.220001,134.559998,57.959999,145.350006,145.350006,54.32,197.059998,172.149994,89.989998,155.710007,101.150002,38.970001,124.919998,136.470001,294.619995,148.710007,186.539993,60.799999,57.75,120.080002,69.389999
12/20/19,279.440002,125.769997,328,147.570007,47.450001,119.68,146.880005,63.549999,228.929993,221.190002,135.589996,58.950001,146.059998,146.059998,54.970001,197.139999,175.369995,91.580002,157.410004,99.959999,39.23,125.360001,136.429993,292.589996,149.490005,188,62.07,58.389999,120.290001,69.940002
12/23/19,284,124.489998,337.549988,148.5,48.099998,120.330002,144.679993,63.919998,229.089996,219.210007,135.550003,59.23,146.440002,146.440002,54.91,196.199997,178.470001,91.739998,157.410004,100.040001,39.32,124.900002,136.229996,295.089996,149.820007,187.080002,61.400002,58.57,119.029999,70.290001
12/24/19,284.269989,124.739998,333,147.479996,47.779999,120.339996,145.289993,63.779999,229.910004,220.669998,134.979996,59.41,145.929993,145.929993,54.709999,196.669998,176.679993,91.440002,157.380005,100.139999,39.290001,125.220001,135.830002,294.540009,149.570007,187.570007,61.279999,58.349998,119.510002,70.019997
12/26/19,289.910004,125.410004,329.920013,148.220001,47.849998,120.599998,145.699997,63.73,231.210007,220.820007,134.910004,59.82,145.830002,145.830002,55.02,197.059998,176.589996,91.339996,158.669998,100.709999,39.380001,125.220001,136.289993,295.649994,150.710007,189.160004,61.290001,58.900002,119.519997,70.129997
12/27/19,289.799988,125.190002,330.140015,148.279999,47.77,120.300003,145.75,63.73,230.660004,219.970001,135.270004,60.080002,145.75,145.75,55.349998,198.169998,177.259995,91.5,158.960007,101.57,39.32,126.089996,136.800003,295.970001,150.279999,189.389999,61.529999,59.02,119.589996,69.889999
12/30/19,291.519989,124.300003,326.399994,147.520004,47.59,119.849998,143.770004,62.290001,229.800003,217.309998,132.809998,59.619999,145.300003,145.300003,55.27,196.910004,175.830002,91.029999,157.589996,100.800003,38.91,124.470001,136.490005,293.850006,149.880005,187.830002,61.209999,58.91,119.400002,69.480003